Country Name,year,GDP,population
United Kingdom,1967,111185383409.521,54943600.0
Georgia,1967,1747187539.20717,4005800.0
Ghana,1967,1747187539.20717,8057444.0
Gibraltar,1967,1453500000.0,27174.0
Guinea,1967,24293446406.3785,4023486.0
"Gambia, The",1967,46695363.1558873,416339.0
Guinea-Bissau,1967,46695363.1558873,673462.0
Equatorial Guinea,1967,72317446.9327193,293440.0
Greece,1967,9136711287.82434,8684088.0
Grenada,1967,9136711287.82434,94961.0
Greenland,1967,772228643.405428,41900.0
Guatemala,1967,1453500000.0,5160609.0
Guam,1967,1453500000.0,78404.0
Guyana,1967,250176470.588235,675871.0
High income,1967,1835262715324.5,850904554.0
"Hong Kong SAR, China",1967,2692474989.12571,3722800.0
Honduras,1967,598100000.0,2486414.0
Heavily indebted poor countries (HIPC),1967,24293446406.3785,192817243.0
Croatia,1967,271543680.279265,4339000.0
Haiti,1967,261024300.0,4445530.0
Hungary,1967,81133120065.4202,10216604.0
IBRD only,1967,397384267428.854,2209648249.0
IDA & IBRD total,1967,454411096872.572,2665770490.0
IDA total,1967,57548586358.5395,456122241.0
IDA blend,1967,19677023578.9397,146618832.0
Indonesia,1967,5667756644.83141,105907403.0
IDA only,1967,49466168890.9507,309503409.0
Isle of Man,1967,49466168890.9507,52118.0
India,1967,49466168890.9507,518889779.0
Not classified,1967,3343636773.36759,2902450.0
Ireland,1967,3343636773.36759,2902450.0
"Iran, Islamic Rep.",1967,7555383689.95794,26318119.0
Iraq,1967,2340521142.5371,8947404.0
Iceland,1967,621225962.154708,198751.0
Israel,1967,4030000000.0,2745000.0
Italy,1967,81133120065.4202,52900500.0
Jamaica,1967,1148025407.34604,1803064.0
Jordan,1967,631755810.697284,1377465.0
Japan,1967,123781880217.6,100725000.0
Kazakhstan,1967,1232559505.92359,12120504.0
Kenya,1967,1232559505.92359,10154484.0
Kyrgyz Republic,1967,962857134.285714,2736500.0
Cambodia,1967,962857134.285714,6685321.0
Kiribati,1967,16742338.2519864,48437.0
St. Kitts and Nevis,1967,16742338.2519864,47380.0
"Korea, Rep.",1967,4854576371.4328,30130983.0
Kuwait,1967,2441893027.16326,579007.0
Latin America & Caribbean (excluding high income),1967,1148025407.34604,225877250.0
Lao PDR,1967,1148025407.34604,2496920.0
Lebanon,1967,1148025407.34604,2174845.0
Liberia,1967,261024300.0,1313941.0
Libya,1967,17740013179.26,1878877.0
St. Lucia,1967,1148025407.34604,99527.0
Latin America & Caribbean,1967,5579168509.50907,266295880.0
Least developed countries: UN classification,1967,67859666843.544,285751541.0
Low income,1967,1859465020.57613,195863148.0
Liechtenstein,1967,1859465020.57613,19691.0
Sri Lanka,1967,1859465020.57613,11657660.0
Lower middle income,1967,123592967313.672,1098201811.0
Low & middle income,1967,427372229781.553,2613784631.0
Lesotho,1967,59260814.7837043,971512.0
Late-demographic dividend,1967,974721762.535327,1249470063.0
Lithuania,1967,974721762.535327,3044400.0
Luxembourg,1967,974721762.535327,334995.0
Latvia,1967,3046339294.53611,2301220.0
"Macao SAR, China",1967,3046339294.53611,223420.0
St. Martin (French part),1967,3046339294.53611,5033.0
Morocco,1967,3046339294.53611,14950803.0
Monaco,1967,956436931.142347,23292.0
Moldova,1967,956436931.142347,2918000.0
Madagascar,1967,956436931.142347,6073526.0
Maldives,1967,191221777.800718,107538.0
Middle East & North Africa,1967,26560000000.0,127947266.0
Mexico,1967,26560000000.0,47429812.0
Marshall Islands,1967,407615899686.34,18388.0
Middle income,1967,407615899686.34,2417921483.0
"Macedonia, FYR",1967,275494520.141999,1644943.0
Mali,1967,275494520.141999,5706199.0
Malta,1967,67859666843.544,311550.0
Myanmar,1967,67859666843.544,24524548.0
Middle East & North Africa (excluding high income),1967,67859666843.544,118004103.0
Montenegro,1967,67859666843.544,522796.0
Mongolia,1967,67859666843.544,1173191.0
Northern Mariana Islands,1967,67859666843.544,11823.0
Mozambique,1967,67859666843.544,8565674.0
Mauritania,1967,191221777.800718,1052286.0
Mauritius,1967,67859666843.544,783917.0
Malawi,1967,269814968.240817,4262005.0
Malaysia,1967,3188945511.56409,10046172.0
North America,1967,926623934246.798,219176000.0
Namibia,1967,926623934246.798,718685.0
New Caledonia,1967,180036768.87301,96500.0
Niger,1967,665586872.839162,4144395.0
Nigeria,1967,5203135937.28125,52341834.0
Nicaragua,1967,5203135937.28125,2189882.0
Netherlands,1967,25087562181.3218,12598201.0
Norway,1967,9514496703.39762,3784539.0
Nepal,1967,841974025.462659,11316826.0
Nauru,1967,9514496703.39762,6103.0
New Zealand,1967,5961418093.53003,2724100.0
OECD members,1967,1833735262250.45,863999086.0
Oman,1967,107152720.243027,660119.0
Other small states,1967,1788454731943.17,10473132.0
Pakistan,1967,7403821902.56195,53590929.0
Panama,1967,1034376400.0,1393799.0
Peru,1967,6204253758.57616,12282082.0
Philippines,1967,6809134235.54298,32826599.0
Palau,1967,441706910.068317,11080.0
Papua New Guinea,1967,441706910.068317,2344977.0
Poland,1967,12880751115.2703,31987155.0
Pre-demographic dividend,1967,12880751115.2703,223086567.0
Puerto Rico,1967,3532700000.0,2645674.0
"Korea, Dem. People’s Rep.",1967,5740241165.63433,13222694.0
Portugal,1967,5740241165.63433,8874520.0
Paraguay,1967,451524124.603175,2289582.0
West Bank and Gaza,1967,3188945511.56409,1072398.0
Pacific island small states,1967,3188945511.56409,1072398.0
Post-demographic dividend,1967,1788454731943.17,818162391.0
French Polynesia,1967,220984369.12915,100029.0
Qatar,1967,67859666843.544,86295.0
Romania,1967,41461437378.1942,19534242.0
Russian Federation,1967,67859666843.544,128196000.0
Rwanda,1967,159560018.0,3418317.0
South Asia,1967,67859666843.5439,665826653.0
Saudi Arabia,1967,1865666666.66667,5194846.0
Sudan,1967,1865666666.66667,9337657.0
Senegal,1967,984605369.32995,3899237.0
Singapore,1967,1237423232.7192,1977600.0
Solomon Islands,1967,25203524.0325638,145351.0
Sierra Leone,1967,348795303.000385,2553529.0
El Salvador,1967,976200000.0,3383701.0
San Marino,1967,41446143053.5049,18229.0
Somalia,1967,41446143053.5049,3228495.0
Serbia,1967,41446143053.5049,271089360.0
Sub-Saharan Africa (excluding high income),1967,41446143053.5049,271089360.0
South Sudan,1967,41461437378.1942,3407800.0
Sub-Saharan Africa,1967,41461437378.1942,271139271.0
Small states,1967,5579168509.50907,16263697.0
Sao Tome and Principe,1967,198450000.0,67873.0
Suriname,1967,198450000.0,350751.0
Slovak Republic,1967,27463409201.8822,4449367.0
Slovenia,1967,27463409201.8822,1689528.0
Sweden,1967,27463409201.8822,7867931.0
Swaziland,1967,74758504.8299034,411352.0
Sint Maarten (Dutch part),1967,16632032.8140183,49911.0
Seychelles,1967,16632032.8140183,49911.0
Syrian Arab Republic,1967,1580229795.10881,5740710.0
Turks and Caicos Islands,1967,449826322.995072,5590.0
Chad,1967,449826322.995072,3434811.0
East Asia & Pacific (IDA & IBRD countries),1967,100125605194.178,1016049763.0
Europe & Central Asia (IDA & IBRD countries),1967,231706475.464114,340026927.0
Togo,1967,231706475.464114,1855442.0
Thailand,1967,5638461442.30769,33778504.0
Tajikistan,1967,5638461442.30769,2662230.0
Turkmenistan,1967,5638461442.30769,2011763.0
Latin America & the Caribbean (IDA & IBRD countries),1967,5638461442.30769,254723773.0
Timor-Leste,1967,67859666843.544,569031.0
Middle East & North Africa (IDA & IBRD countries),1967,67859666843.544,118004103.0
Tonga,1967,67859666843.544,79052.0
South Asia (IDA & IBRD),1967,67859666843.544,665826653.0
Sub-Saharan Africa (IDA & IBRD countries),1967,41461437378.1942,271139271.0
Trinidad and Tobago,1967,761981474.023359,925909.0
Tunisia,1967,1085714285.71429,4737627.0
Turkey,1967,15666666666.6667,32477961.0
Tuvalu,1967,967647058.823529,7040.0
Tanzania,1967,967647058.823529,12406040.0
Uganda,1967,967647058.823529,8580676.0
Ukraine,1967,281041762365.433,46060452.0
Upper middle income,1967,281041762365.433,1319719672.0
Uruguay,1967,1597721080.00991,2750093.0
United States,1967,861700000000.0,198712000.0
Uzbekistan,1967,15835177.9329133,10917446.0
St. Vincent and the Grenadines,1967,15835177.9329133,87736.0
"Venezuela, RB",1967,10356422222.2222,10528054.0
British Virgin Islands,1967,115400000.0,9218.0
Virgin Islands (U.S.),1967,115400000.0,49100.0
Vietnam,1967,2253591637613.36,40074699.0
Vanuatu,1967,2253591637613.36,78522.0
World,1967,2253591637613.36,3464689185.0
Samoa,1967,13777124457.5108,134193.0
Kosovo,1967,13777124457.5108,1135000.0
"Yemen, Rep.",1967,13777124457.5108,5858638.0
South Africa,1967,13777124457.5108,21045785.0
Zambia,1967,1368000000.0,3791887.0
Zimbabwe,1967,1397002000.0,4700041.0
Aruba,1968,518457064985.569,58386.0
Afghanistan,1968,1373333366.66667,10604346.0
Angola,1968,25760683040.912,6523791.0
Albania,1968,25760683040.912,2022272.0
Andorra,1968,25760683040.912,21890.0
Arab World,1968,25760683040.912,115680165.0
United Arab Emirates,1968,32657632433.6432,183194.0
Argentina,1968,32657632433.6432,23261278.0
Armenia,1968,32657632433.6432,2401140.0
American Samoa,1968,32657632433.6432,25885.0
Antigua and Barbuda,1968,32657632433.6432,64655.0
Australia,1968,32657632433.6432,12009000.0
Austria,1968,12440625312.8685,7415403.0
Azerbaijan,1968,183200000.0,4960235.0
Burundi,1968,183200000.0,3316233.0
Belgium,1968,21376353113.475,9618756.0
Benin,1968,326323097.355964,2791590.0
Burkina Faso,1968,460442864.205949,5434041.0
Bangladesh,1968,7483685473.51275,61579473.0
Bulgaria,1968,444901960.784314,8369603.0
Bahrain,1968,444901960.784314,200653.0
"Bahamas, The",1968,444901960.784314,158627.0
Bosnia and Herzegovina,1968,44910179.6407186,3675452.0
Belarus,1968,44910179.6407186,8874552.0
Belize,1968,44910179.6407186,116061.0
Bermuda,1968,150000000.0,53000.0
Bolivia,1968,908874537.037037,4324064.0
Brazil,1968,160819286.554292,90557064.0
Barbados,1968,160819286.554292,237199.0
Brunei Darussalam,1968,160819286.554292,117950.0
Bhutan,1968,1373333366.66667,279515.0
Botswana,1968,66248256.6248257,652843.0
Central African Republic,1968,191767436.956884,1755344.0
Canada,1968,70759031841.7237,20744000.0
Central Europe and the Baltics,1968,18942729779.1,97882394.0
Switzerland,1968,18942729779.1,6067714.0
Channel Islands,1968,7167086956.52174,118726.0
Chile,1968,7167086956.52174,9188822.0
China,1968,70846535055.6503,774510000.0
Cote d'Ivoire,1968,1281281245.67032,4834279.0
Cameroon,1968,1053077155.17925,6208282.0
"Congo, Dem. Rep.",1968,251247458.012139,18913203.0
"Congo, Rep.",1968,251247458.012139,1287516.0
Colombia,1968,5918455409.8099,20905059.0
Comoros,1968,773841494.339623,220575.0
Cabo Verde,1968,773841494.339623,257509.0
Costa Rica,1968,773841494.339623,1746869.0
Caribbean small states,1968,3110836478.57191,4779624.0
Cuba,1968,13196541952.0,8413327.0
Curacao,1968,13196541952.0,140298.0
Cayman Islands,1968,13196541952.0,8631.0
Cyprus,1968,13196541952.0,598493.0
Czech Republic,1968,13196541952.0,9876346.0
Germany,1968,13196541952.0,77294314.0
Djibouti,1968,13196541952.0,140462.0
Dominica,1968,13196541952.0,69040.0
Denmark,1968,13196541952.0,4864883.0
Dominican Republic,1968,1079100000.0,4250025.0
Algeria,1968,3852115816.97758,13744387.0
East Asia & Pacific (excluding high income),1968,101268610670.432,1056791462.0
Early-demographic dividend,1968,225704700250.256,1187273756.0
East Asia & Pacific,1968,299751543749.584,1223721283.0
Europe & Central Asia (excluding high income),1968,70759031841.7237,307272189.0
Europe & Central Asia,1968,813553095658.625,726161895.0
Ecuador,1968,2582180794.1855,5730906.0
"Egypt, Arab Rep.",1968,6109112149.53271,33377259.0
Euro area,1968,518457064985.569,283966953.0
Eritrea,1968,24893477226.9664,1718525.0
Spain,1968,31475548481.4095,33113134.0
Estonia,1968,687385494341.451,1331214.0
Ethiopia,1968,687385494341.451,26946079.0
European Union,1968,687385494341.451,436916059.0
Fragile and conflict affected situations,1968,8823033880.32993,145950382.0
Finland,1968,8823033880.32993,4626469.0
Fiji,1968,166952937.135005,498892.0
France,1968,129847107787.883,51276054.0
Faroe Islands,1968,294468564.534311,38200.0
"Micronesia, Fed. Sts.",1968,294468564.534311,58403.0
Gabon,1968,294468564.534311,565873.0
United Kingdom,1968,104702736248.084,55211700.0
Georgia,1968,1666910166.289,4042300.0
Ghana,1968,1666910166.289,8221020.0
Gibraltar,1968,229750000.0,27694.0
Guinea,1968,24893477226.9664,4097191.0
"Gambia, The",1968,41160658.5705371,425510.0
Guinea-Bissau,1968,41160658.5705371,685476.0
Equatorial Guinea,1968,67514285.7142857,301353.0
Greece,1968,9915140546.35072,8740765.0
Grenada,1968,9915140546.35072,94868.0
Greenland,1968,9915140546.35072,43400.0
Guatemala,1968,1610500000.0,5311615.0
Guam,1968,229750000.0,80217.0
Guyana,1968,229750000.0,686146.0
High income,1968,1988526386210.76,858706694.0
"Hong Kong SAR, China",1968,2716964388.42418,3802700.0
Honduras,1968,646800000.0,2560727.0
Heavily indebted poor countries (HIPC),1968,24893477226.9664,197836081.0
Croatia,1968,31475548481.4095,4364000.0
Haiti,1968,31475548481.4095,4534234.0
Hungary,1968,4619000000.0,10255815.0
IBRD only,1968,416546985355.851,2260717665.0
IDA & IBRD total,1968,476188729979.909,2729022478.0
IDA total,1968,60201085306.8358,468304813.0
IDA blend,1968,20917432705.9839,150482659.0
Indonesia,1968,7076465295.33327,108821564.0
IDA only,1968,52377324284.1951,317822154.0
Isle of Man,1968,52377324284.1951,53254.0
India,1968,52377324284.1951,529967317.0
Not classified,1968,3278584478.33023,2915550.0
Ireland,1968,3278584478.33023,2915550.0
"Iran, Islamic Rep.",1968,8623172959.97742,27032943.0
Iraq,1968,2896947633.71605,9260682.0
Iceland,1968,474399471.622359,201488.0
Israel,1968,4619000000.0,2803000.0
Italy,1968,87942231678.3505,53235750.0
Jamaica,1968,1083883355.33421,1825633.0
Jordan,1968,561187342.481098,1498309.0
Japan,1968,146601072685.511,101061000.0
Kazakhstan,1968,1353295457.5261,12341412.0
Kenya,1968,1353295457.5261,10502245.0
Kyrgyz Republic,1968,1065714248.57143,2818300.0
Cambodia,1968,1065714248.57143,6778723.0
Kiribati,1968,14600000.0,49388.0
St. Kitts and Nevis,1968,14600000.0,46402.0
"Korea, Rep.",1968,6117260075.90819,30838302.0
Kuwait,1968,2663119574.34892,634897.0
Latin America & Caribbean (excluding high income),1968,276820700.0,232165931.0
Lao PDR,1968,276820700.0,2556852.0
Lebanon,1968,276820700.0,2210959.0
Liberia,1968,276820700.0,1346491.0
Libya,1968,18942729779.1,1958914.0
St. Lucia,1968,18942729779.1,101179.0
Latin America & Caribbean,1968,18942729779.1,273209036.0
Least developed countries: UN classification,1968,6081009427.88461,293292818.0
Low income,1968,1801344537.81513,200890086.0
Liechtenstein,1968,1801344537.81513,20236.0
Sri Lanka,1968,1801344537.81513,11937611.0
Lower middle income,1968,132452207717.172,1124070988.0
Low & middle income,1968,448251968989.421,2676648622.0
Lesotho,1968,61444771.1045779,991491.0
Late-demographic dividend,1968,1066447130.82052,1278513440.0
Lithuania,1968,1066447130.82052,3078850.0
Luxembourg,1968,1066447130.82052,335850.0
Latvia,1968,3271415867.99723,2323619.0
"Macao SAR, China",1968,3271415867.99723,233004.0
St. Martin (French part),1968,3271415867.99723,5161.0
Morocco,1968,3271415867.99723,15302947.0
Monaco,1968,1031669636.36116,23304.0
Moldova,1968,1031669636.36116,2960000.0
Madagascar,1968,1031669636.36116,6234465.0
Maldives,1968,210695183.760063,109959.0
Middle East & North Africa,1968,32865411272.3978,131566224.0
Mexico,1968,29360000000.0,48894019.0
Marshall Islands,1968,428121053258.758,18961.0
Middle income,1968,428121053258.758,2475758536.0
"Macedonia, FYR",1968,343771964.662167,1672399.0
Mali,1968,343771964.662167,5780835.0
Malta,1968,1479599900.0,307900.0
Myanmar,1968,1479599900.0,25128116.0
Middle East & North Africa (excluding high income),1968,1479599900.0,121276296.0
Montenegro,1968,1479599900.0,517481.0
Mongolia,1968,1479599900.0,1207104.0
Northern Mariana Islands,1968,1479599900.0,12257.0
Mozambique,1968,1479599900.0,8756481.0
Mauritania,1968,210695183.760063,1083583.0
Mauritius,1968,1479599900.0,798413.0
Malawi,1968,245169806.792272,4370650.0
Malaysia,1968,3330393309.81315,10297801.0
North America,1968,1013409031841.72,221503000.0
Namibia,1968,1013409031841.72,737886.0
New Caledonia,1968,215507164.034258,99500.0
Niger,1968,641214226.839012,4263745.0
Nigeria,1968,5200895982.08036,53505978.0
Nicaragua,1968,5200895982.08036,2256782.0
Netherlands,1968,27817605743.2503,12729721.0
Norway,1968,10159934136.7838,3816486.0
Nepal,1968,772228643.405428,11534264.0
Nauru,1968,10159934136.7838,6237.0
New Zealand,1968,5180597620.64135,2748100.0
OECD members,1968,1987794265308.72,872731745.0
Oman,1968,188864890.808735,679597.0
Other small states,1968,1938175882967.51,10676961.0
Pakistan,1968,8090088555.2289,55042397.0
Panama,1968,1112791100.0,1434657.0
Peru,1968,5736083835.22481,12629329.0
Philippines,1968,7591603053.43511,33797042.0
Palau,1968,485160824.280435,11205.0
Papua New Guinea,1968,485160824.280435,2403595.0
Poland,1968,13364387784.651,32294655.0
Pre-demographic dividend,1968,13364387784.651,228868113.0
Puerto Rico,1968,3941700000.0,2662064.0
"Korea, Dem. People’s Rep.",1968,6354262628.33537,13609982.0
Portugal,1968,6354262628.33537,8836650.0
Paraguay,1968,477012512.698413,2350901.0
West Bank and Gaza,1968,3330393309.81315,1099416.0
Pacific island small states,1968,3330393309.81315,1099416.0
Post-demographic dividend,1968,1938175882967.51,824881275.0
French Polynesia,1968,259590076.293001,103386.0
Qatar,1968,1479599900.0,93201.0
Romania,1968,44014905284.1481,19799831.0
Russian Federation,1968,71227634892.3874,128928000.0
Rwanda,1968,172200018.0,3527263.0
South Asia,1968,71227634892.3873,681054882.0
Saudi Arabia,1968,4187777711.11111,5387486.0
Sudan,1968,1947333333.33333,9639840.0
Senegal,1968,1034293645.25718,4013539.0
Singapore,1968,1425029400.2352,2012000.0
Solomon Islands,1968,28084252.7582748,149921.0
Sierra Leone,1968,329860091.944037,2596568.0
El Salvador,1968,1009760100.0,3477742.0
San Marino,1968,44000476212.0199,18589.0
Somalia,1968,44000476212.0199,3313786.0
Serbia,1968,44000476212.0199,278087862.0
Sub-Saharan Africa (excluding high income),1968,44000476212.0199,278087862.0
South Sudan,1968,44014905284.1481,3484537.0
Sub-Saharan Africa,1968,44014905284.1481,278138996.0
Small states,1968,18942729779.1,16556001.0
Sao Tome and Principe,1968,220600000.0,70046.0
Suriname,1968,220600000.0,359733.0
Slovak Republic,1968,29143383490.5896,4483915.0
Slovenia,1968,29143383490.5896,1704546.0
